timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-05-08T17:01:50.474120+07:00,Hà Nội,89,/dl/web/weather/ic-w-01-clear-sky-full.svg,19.3 km/h,59%
2025-05-08T18:01:34.073440+07:00,Hà Nội,84,/dl/web/weather/ic-w-02-new-clouds-full.svg,23.7 km/h,65%
2025-05-08T19:02:02.789834+07:00,Hà Nội,87,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,19.3 km/h,74%
2025-05-08T20:09:57.550913+07:00,Hà Nội,99,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,17.9 km/h,76%
2025-05-08T21:01:39.277483+07:00,Hà Nội,105,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,17.9 km/h,76%
2025-05-08T22:01:42.874446+07:00,Hà Nội,110,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.4 km/h,80%
2025-05-08T23:01:52.457566+07:00,Hà Nội,110,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,18.8 km/h,85%
2025-05-09T00:01:45.047119+07:00,Hà Nội,90,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,18.8 km/h,85%
2025-05-09T01:01:48.142279+07:00,Hà Nội,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,87%
2025-05-09T02:01:48.320015+07:00,Hà Nội,87,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,87%
2025-05-09T03:01:49.900356+07:00,Hà Nội,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,91%
2025-05-09T04:01:51.108092+07:00,Hà Nội,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,91%
2025-05-09T05:01:41.015468+07:00,Hà Nội,88,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,92%
2025-05-09T06:01:49.923204+07:00,Hà Nội,86,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,92%
2025-05-09T07:04:40.493817+07:00,Hà Nội,89,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.3 km/h,85%
2025-05-09T08:29:11.976813+07:00,Hà Nội,105,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,79%
2025-05-09T09:30:24.760352+07:00,Hà Nội,102,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.2 km/h,72%
2025-05-09T10:18:26.062874+07:00,Hà Nội,110,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,68%
